First Name,Last Name,Citation Count,Gender of Citation,Article Author,Gender of Article Author,JS or RS,field,journal,time period
Marilyn,Strathern,2,0,0,0,RS,1,JAAR,3
Leo,Strauss,2,1,0,1,JS,4,AJSR,2
Jeanette,Strauss Almstead,1,0,0,0,JS,1,JQR,3
Brent,Strawn,1,1,0,1,JS,4,JQR,1
Richard,Street,2,1,0,1,RS,5,JAAR,3
Anna,Strhan,1,0,0,0,RS,5,JAAR,3
John,Strong,1,1,0,1,RS,1,JAAR,3
Sarah,Stroumsa,1,0,0,1,RS,2,JAAR,2
Gu,Stroumsa,1,1,0,1,RS,2,JAAR,3
Sarah,Strousma,3,0,0,1,JS,2,JQR,2
Guy,Strousma,5,1,0,1,JS,4,JQR,1
Sara,Strousma,1,0,0,1,JS,4,AJSR,2
Daniel,Stuart,1,1,0,1,RS,4,JAAR,1
Loren,Stuckenbruck,1,1,0,1,JS,4,JQR,1
Gil,Student,1,1,0,1,JS,1,JSS,3
Daviken,Studnicki-Gizbert,1,1,0,0,JS,1,JQR,3
Randall,Styers,1,1,0,1,RS,5,JAAR,3
David,Suchoff,1,1,0,0,JS,3,JSS,3
Claire,Sufrin,1,0,1,0,JS,2,MJ,3
Alan,Suggate,1,1,0,0,RS,1,JAAR,3
Yun,Suh-Yeong,1,0,0,0,JS,5,AJSR,3
Claude,Sui,1,1,0,0,JS,1,JSS,3
Larry,Summers,1,1,0,1,RS,2,JAAR,3
Aharon,Sursky,1,1,0,1,JS,1,MJ,3
Yaacov,Sussman,1,1,0,1,JS,2,JQR,3
Lance,Sussman,1,1,0,1,JS,1,JSS,3
Adam,Sutcliffe,1,1,0,0,JS,1,AJSR,3
Callum,Sutherland,1,1,0,0,RS,5,JAAR,3
Larissa,Sutherland,0,0,1,0,JS,3,PRO,3
John,Sutherland,3,1,0,1,JS,1,JSS,3
Sara,Sviri,1,0,0,1,RS,2,JAAR,2
Michael,Swartz,22,1,1,1,JS,4,AJSR,1
Michael,Swartz,4,1,0,1,JS,4,AJSR,1
Michael,Swartz,2,1,0,0,JS,4,AJSR,1
Mary,Swartz,1,0,0,0,JS,5,AJSR,3
James,Sweeney,1,1,0,0,RS,1,JAAR,3
Leonard,Swidler,1,1,0,1,RS,1,JAAR,3
Keith,Sword,1,1,0,1,JS,1,JSS,3
Mairaj,Syed,2,1,0,1,RS,2,JAAR,3
Jan,Szaif,2,1,0,1,RS,2,JAAR,1
Zosa,Szajkowski,1,1,0,1,JS,1,MJ,3
Karolina,Szmaniak,2,0,0,0,JS,3,JSS,3
Peter,Szondi,8,1,0,0,JS,3,PRO,3
Charles,Tackney,1,1,0,0,RS,1,JAAR,3
Hue-Tam,Tai,1,0,0,0,RS,5,JAAR,3
Jaques,Taieb,1,1,0,0,JS,1,JQR,3
Etsuko,Taketani,5,0,0,0,RS,5,JAAR,3
Yu,Takeuchi,1,1,0,0,JS,5,AJSR,3
Ray,Takeyh,1,1,0,0,RS,5,JAAR,3
Oren,Tal,1,1,0,1,JS,4,AJSR,1
Hayim,Talbi,1,1,0,0,JS,1,AJSR,3
Frank,Talmage,1,1,0,0,JS,3,PRO,2
Shemaryahu,Talmon,1,1,0,0,JS,4,AJSR,1
Miri,Talmon,1,0,0,0,JS,3,PRO,3
Stanley,Tambiah,1,1,0,1,RS,4,JAAR,1
George,Tanabe,2,1,0,1,RS,5,JAAR,3
Koji,Tanaka,2,1,0,1,RS,2,JAAR,1
Kimiko,Tanita,2,1,0,0,RS,4,JAAR,1
Kimiko,Tanita,2,1,0,0,RS,4,JAAR,1
Deborah,Tannen,2,0,0,1,JS,2,JSS,3
Jarrod,Tanny,1,1,0,1,JS,3,PRO,3
Adam,Tarock,1,1,0,0,RS,5,JAAR,3
Susan,Taubes,3,0,0,1,RS,2,JAAR,3
Ann,Taves,1,0,0,1,RS,5,JAAR,3
Charles,Taylor,1,1,1,0,RS,2,JAAR,3
Charles,Taylor,6,1,0,1,RS,2,JAAR,3
Charles,Taylor,1,1,0,0,RS,5,JAAR,3
Philip,Taylor,1,1,0,0,RS,5,JAAR,3
Charles,Taylor,3,1,0,1,RS,5,JAAR,3
Charles,Taylor,1,1,0,1,RS,5,JAAR,3
Charles,Taylor,1,1,0,0,RS,5,JAAR,3
Charles,Taylor,1,1,0,1,RS,2,JAAR,3
Charles,Taylor,4,1,0,1,RS,5,JAAR,3
Dov,Taylor,1,1,0,0,JS,3,JQR,3
James,Taylor,1,1,0,1,JS,4,JQR,1
Elias,Tcherikover,1,1,0,1,JS,1,MJ,3
Victor,Tcherikover,2,1,0,1,JS,4,AJSR,1
Terry,Teachout,1,1,0,1,JS,5,JSS,3
Andrew,Teeter,2,1,0,1,JS,4,PRO,1
Adam,Teller,1,1,0,1,JS,2,MJ,3
Adam,Teller,1,1,0,0,JS,1,AJSR,3
Adam,Teller,1,1,0,1,JS,1,JSS,3
Adam,Teller,1,1,0,1,JS,1,JSS,3
Joseph,Telushkin,9,1,0,1,JS,1,AJSR,3
Joseph,Telushkin,2,1,0,0,JS,5,AJSR,3
Emile,Temime,1,1,0,0,JS,1,JSS,3
Yehiel,Tene,1,1,0,1,JS,1,MJ,3
Shelley,Tennenbaum,1,0,0,1,JS,5,AJSR,3
Yigal,Teper,1,1,0,1,JS,1,MJ,3
Joshua,Teplitsky,1,1,0,0,JS,1,JQR,3
Nicholas,Terpstra,1,1,0,0,JS,1,JQR,3
Simon,Teuscher,1,1,0,0,JS,1,JQR,3
Shabtai,Teveth,3,1,0,1,JS,1,MJ,3
Britt,Tevis,2,0,0,0,JS,1,AJSR,3
Than,Tharapi,1,0,0,1,RS,5,JAAR,3
Gerd,Theissen,1,1,0,1,RS,5,JAAR,3
Maria,Theresa,1,1,0,0,JS,1,AJSR,3
Abigail,Thermstrom,1,0,0,1,JS,1,MJ,3
Stephan,Thermstrom,1,1,0,1,JS,1,MJ,3
Ibrahim,Thiam,5,1,0,1,RS,5,JAAR,3
Deborah,Thomas,2,0,0,0,RS,1,JAAR,3
Keith,Thomas,1,1,0,1,RS,5,JAAR,3
Brook,Thomas,3,1,0,0,JS,3,PRO,3
Thomas,Thompson,1,1,0,0,RS,1,JAAR,3
David,Thompson,1,1,0,0,RS,1,JAAR,3
Robert,Thompson,7,1,0,1,RS,5,JAAR,3
John,Thompson,1,1,0,0,JS,4,JQR,1
Mirjam,Thulin,3,0,1,0,JS,1,JQR,3
Alexander,Thurston,1,1,1,1,RS,5,JAAR,3
yi-Fu,Tian,2,1,0,0,JS,1,JSS,3
Robert,Tibaldeo,1,1,0,1,RS,2,JAAR,3
Jeffrey,Tigay,1,1,0,1,JS,4,JQR,1
Tom,Tillemans,4,1,0,1,RS,2,JAAR,1
Yaacov,Timen,4,1,0,0,JS,1,JSS,3
Erika,Timm,1,0,0,0,JS,3,JQR,3
Erika,Timm,1,0,0,1,JS,1,JQR,3
Dallen,Timothy,1,1,0,1,JS,4,AJSR,1
George,Tinker,2,1,0,1,RS,5,JAAR,3
Steve,Tipton,1,1,0,0,RS,5,JAAR,3
Hava,Tirosh-Samuelson,2,0,0,1,JS,1,MJ,3
Kristi,Tjelle,2,0,0,0,RS,5,JAAR,3
Barbara Ann,Tlusty,3,0,0,0,JS,1,JQR,3
Alfredo,Toaff,2,1,0,0,JS,1,JSS,3
Yosef,Tobi,1,1,0,1,JS,2,JQR,2
Yosef,Tobi,2,1,0,0,JS,1,JSS,3
Tzvetan,Todorov,1,1,0,1,JS,4,PRO,1
Marvin,Tokayer,12,1,0,0,JS,5,AJSR,3
William,Toll,1,1,0,1,JS,1,JSS,3
Matt,Tomlinson,7,1,0,0,RS,5,JAAR,3
Yun Lee,Too,1,1,0,1,RS,5,JAAR,3
John,Toppey,1,1,0,0,JS,1,JQR,3
Karel ,Torn,1,1,0,1,RS,5,JAAR,3
Lourdes,Torres,1,0,0,0,RS,1,JAAR,3
Evelyn,Torton Beck,4,0,0,1,JS,5,AJSR,3
Emmanuel,Tov,2,1,0,1,JS,4,JQR,1
Emily,Townes,1,0,0,0,RS,1,JAAR,3
Joshua,Trachtenberg,1,1,0,1,JS,3,PRO,3
David,Tracy,1,1,0,1,RS,5,JAAR,3
Thoma,Trautmann,2,1,0,0,RS,5,JAAR,3
Hanne,Trautner-Kromann,1,0,0,0,JS,3,PRO,2
Katalin,Trencsenyi,1,0,0,0,JS,1,JSS,3
Lee,Trepanier,1,1,0,0,JS,3,PRO,3
Roberto,Trevino,2,1,0,1,RS,5,JAAR,3
Jean-Louis,Triaud,1,1,0,1,RS,5,JAAR,3
Phyllis,Trible,1,0,0,0,JS,4,JQR,1
Lionel,Trilling,1,1,0,0,JS,3,PRO,3
Ulrich,Trinks,2,1,0,1,JS,2,MJ,3
Charles,Tripp,1,1,0,0,RS,5,JAAR,3
Francesca,Trivellato,7,0,0,0,JS,1,JQR,3
Yaroslav,Trofimov,1,1,0,1,RS,5,JAAR,3
Amram,Tropper,5,1,0,0,JS,4,JQR,1
Lara,Trubowitz,2,0,0,1,JS,5,MJ,3
Ulrich,Trumpener,2,1,0,0,JS,1,JSS,3
Daniel,Tsadik,5,1,0,1,JS,1,JQR,3
Hamutal,Tsamir,1,0,0,1,JS,3,PRO,3
Binyamin,Tsedaka,3,1,0,0,JS,4,AJSR,1
Chung,Tsering,2,1,0,1,RS,5,JAAR,3
Anna,Tsing,4,0,0,0,RS,4,JAAR,1
Anna,Tsing,4,0,0,0,RS,4,JAAR,1
Ryutaro,Tsuchida,1,1,0,1,RS,4,JAAR,1
Rachel,Tsuna,1,0,0,1,JS,5,AJSR,3
Yi-Fu,Tuan,1,1,0,1,JS,4,AJSR,1
Andrew,Tuck,7,1,0,1,RS,3,JAAR,3
Andrew,Tuck,3,1,0,1,RS,2,JAAR,1
Sheryl,Tucker,1,0,0,1,RS,5,JAAR,3
Ethan,Tucker,1,1,0,1,JS,1,JSS,3
Steven,Tuell,1,1,0,1,JS,4,AJSR,1
Aaron,Tugendhaft,1,1,0,1,JS,4,PRO,1
Muhammad Khalifa,Tunisi,1,1,0,1,JS,5,AJSR,3
Tamas,Turan,1,1,0,0,JS,1,JQR,3
Tamas ,Turan,10,1,1,1,JS,2,MJ,3
Maureen,Turim,3,0,0,0,JS,3,PRO,3
Leon,Turner,1,1,0,1,RS,5,JAAR,3
Richard,Turner,3,1,0,1,RS,5,JAAR,3
Jonathan,Turner,1,1,0,1,RS,5,JAAR,3
Alicia,Turner,6,0,0,1,RS,5,JAAR,3
Denys,Turner,1,1,0,1,RS,2,JAAR,1
Yossi,Turner,1,1,0,1,JS,1,MJ,3
Victor,Turner,4,1,0,1,JS,2,MJ,3
Chava,Turniansky,2,1,0,0,JS,3,JQR,3
Chava,Turniansky,7,1,0,1,JS,2,JSS,3
Thomas,Tweed,2,1,0,0,RS,5,JAAR,3
Thomas,Tweed,1,1,0,1,RS,5,JAAR,3
Tom,Tweed,1,1,0,0,RS,5,JAAR,3
Thomas,Tweed,1,1,0,0,RS,5,JAAR,3
Isadore,Twersky,1,1,0,0,JS,1,JQR,3
Isadore,Twersky,1,1,0,1,JS,4,AJSR,2
Richard,Twine,1,1,0,0,JS,3,PRO,3
Wojciech,Tworek,1,1,1,1,JS,1,AJSR,3
Elaine,Tyler May,1,0,0,0,JS,1,MJ,3
JPS,Uberoi,1,1,0,0,RS,5,JAAR,3
Benyamin,Uffenheimer,1,1,0,0,JS,2,MJ,3
Mary,Uhl-Bien,1,0,0,0,JS,1,MJ,3
Sabine,Ulmann,1,0,0,0,JS,1,JQR,3
Claudia,Ulrich,1,1,0,0,JS,1,JQR,3
David,Underdown,1,1,0,0,JS,3,JQR,3
Karen,Underhill,2,0,1,0,JS,3,JSS,3
Taitetsu,Unno,1,0,0,1,RS,5,JAAR,3
Carol,Upadhya,1,0,0,0,RS,5,JAAR,3
Edward,Upton,0,1,1,1,RS,3,JAAR,3
Melvin,Urofsky,1,1,0,1,JS,1,MJ,3
John,Urry,1,1,0,0,RS,5,JAAR,3
John,Urry,1,1,0,0,JS,1,JSS,3
Jennifer,Utrata,2,0,0,0,RS,5,JAAR,3
Fereydun,Vahman,1,1,0,1,JS,1,JQR,3
Angu,Vail,1,0,0,1,RS,5,JAAR,3
Nadia,Valman,1,0,0,0,JS,1,AJSR,3
Nadia,Valman,1,0,0,0,JS,1,JSS,3
Pieter,van der Horst,1,1,0,1,RS,5,JAAR,3
Karel,Van Der Toorn,3,1,0,0,RS,4,JAAR,1
Karel,Van Der Toorn,3,1,0,0,RS,4,JAAR,1
Peter,Van der Veer,1,1,0,0,RS,5,JAAR,3
Peter ,Van der Veer,1,1,0,0,RS,5,JAAR,3
Rick,Van Der Water,1,1,0,1,JS,4,AJSR,1
Teun,van Dijk,1,1,0,1,JS,5,AJSR,3
Josef,Van Ess,5,1,0,1,RS,2,JAAR,2
Josef,van Ess,2,1,0,1,JS,2,JQR,2
Robert,van Gulick,1,1,0,1,RS,5,JAAR,3
JW ,van Henten,2,1,0,1,JS,4,AJSR,1
Archibald,van Wiegeren,1,1,0,0,RS,4,JAAR,1
Archibald,van Wiegeren,1,1,0,0,RS,4,JAAR,1
Jonathan,VanAntwerpen,1,1,1,0,RS,2,JAAR,3
James,Vanderkam,2,1,0,1,JS,4,JQR,1
James,VanderKam,1,1,0,1,JS,4,JQR,1
James,Vanderkam,2,1,0,1,JS,4,JQR,1
Robert,Vanderlan,9,1,0,1,JS,1,MJ,3
Karel,vanderToorn,2,1,0,1,JS,4,JQR,1
Roxanne,Varzi,1,0,0,0,RS,5,JAAR,3
Roxanne,Varzi,3,0,0,0,RS,5,JAAR,3
Rebecca,Vasco,1,0,0,0,RS,1,JAAR,3
Olga,Vasilyeva,1,0,0,0,JS,1,JQR,3
Max,Vasmer,1,1,0,1,JS,3,JSS,3
Manuel,Vasquez,1,1,0,0,RS,5,JAAR,3
Mary Kay,Vaughn,1,0,0,1,RS,5,JAAR,3
Daniele,Vazeilles,1,0,0,1,RS,5,JAAR,3
Christopher,Vecsey,1,1,0,1,RS,5,JAAR,3
Peter,Veer,1,1,0,0,RS,5,JAAR,3
Jeffrey,Veidlinger,3,1,0,1,JS,1,JSS,3
Lawrence,Venuti,1,1,0,0,JS,1,JSS,3
Giovanni,Verardi,7,1,0,1,RS,4,JAAR,1
Timothy,Verhoeven,1,1,0,1,JS,1,JQR,3
Geza,Vermes,1,1,0,1,JS,4,JQR,1
Geza,Vermes,3,1,0,1,JS,4,PRO,1
Anthony,Verrier,1,1,0,1,RS,1,JAAR,3
Arthur,Versluis,1,1,0,0,RS,5,JAAR,3
Nadia,Vidro,1,0,0,1,JS,2,JQR,2
Satis,Vidyabhusyana,1,0,0,1,RS,2,JAAR,1
Maria,Vilenha,1,0,0,1,RS,5,JAAR,3
Leondardo,Villalon,1,1,0,1,RS,5,JAAR,3
Yeshayahu,Vinograd,2,1,0,0,JS,1,JSS,3
David ,Vishanoff,3,1,0,1,JS,2,JQR,2
Victor,Vitanza,1,1,0,1,RS,5,JAAR,3
Elifelet,Vitzberd,1,1,0,1,JS,1,MJ,3
John,Vlach,1,1,0,1,RS,5,JAAR,3
David,Voas,1,1,0,0,RS,5,JAAR,3
Lawrence,Vogel,1,1,0,1,RS,2,JAAR,3
Stefan,Vogt,6,1,0,0,JS,1,JSS,3
Johannes,Voight,1,1,0,0,JS,1,JSS,3
Zusha,Volf,1,1,0,1,JS,1,AJSR,3
Shulamit,Volkov,2,0,0,0,JS,3,JQR,3
Shulamit,Volkov,1,0,0,0,JS,1,JSS,3
Mark,Volovici,1,1,0,1,JS,5,AJSR,3
Yohanan,Volpin,1,1,0,1,JS,2,JSS,3
Ruth,von Bernuth,4,0,0,0,JS,3,JQR,3
Kersin,von der Krone,2,0,0,0,JS,1,JQR,3
Penny,von Eschen,1,0,0,0,RS,1,JAAR,3
James,von Geldern,1,1,0,0,JS,3,PRO,3
Kaspar,von Greyersz,1,1,0,0,JS,1,JQR,3
Oskar,Von Hinuber,5,1,0,1,RS,4,JAAR,1
Leopold,von Schroeder,1,1,0,1,RS,4,JAAR,1
Rudolph,von Sinner,1,1,0,1,RS,5,JAAR,3
Ben Zion,Wachholder,1,1,0,1,JS,4,JQR,1
Grant,Wacker,1,1,0,1,RS,5,JAAR,3
Grant,Wacker,3,1,0,1,RS,5,JAAR,3
Helena,Waddy,1,0,0,1,JS,1,JSS,3
Stephen,Wade,1,1,0,0,JS,3,PRO,3
Ardeshi,Wadia,1,1,0,0,RS,5,JAAR,3
Joanne,Waghorne,3,0,0,0,RS,5,JAAR,3
Joanne,Waghorne,1,0,0,0,RS,5,JAAR,3
Rachel,Wahba,2,0,0,1,JS,5,AJSR,3
Dror,Wahrman,2,1,0,0,JS,3,JQR,3
Dror,Wahrman,1,1,0,0,JS,1,JSS,3
Ron,Waks,1,1,0,1,JS,2,MJ,3
John,Walbridge,1,1,0,1,RS,2,JAAR,2
Sara,Wald,2,0,0,1,RS,5,JAAR,3
Kenneth,Wald,1,1,0,1,JS,5,AJSR,3
Daniel,Walden,1,1,0,0,JS,3,PRO,3
Eliezer,Waldenberg,1,1,0,1,JS,1,JSS,3
Peter,Waldman,1,1,0,1,RS,2,JAAR,3
Jeremy,Waldron,3,1,0,1,RS,2,JAAR,3
Barry,Walfish,1,1,0,1,JS,2,JQR,2
Binyamin,Walfish,1,1,0,1,JS,1,JSS,3
James,Walker,2,1,0,1,RS,5,JAAR,3
Mack,Walker,1,1,0,0,JS,1,JQR,3
Christopher,Wallace,1,1,0,1,JS,4,JQR,1
Ruth,Wallace,1,0,0,1,JS,1,JSS,3
Kerry,Wallach,4,0,0,0,JS,1,JSS,3
Immanuel,Wallersein,1,1,0,0,RS,5,JAAR,3
Joseph,Walser,0,1,1,1,RS,4,JAAR,1
Joseph,Walser,3,1,0,1,RS,2,JAAR,1
Tony,Walter,2,1,0,0,RS,5,JAAR,3
Matthew,Walton,2,1,0,1,RS,5,JAAR,3
Michael,Walzer,1,1,0,0,JS,1,AJSR,3
Kexi,Wang,1,0,0,1,RS,2,JAAR,1
Catherine,Wanner,5,0,0,0,RS,5,JAAR,3
Adrian,Wanner,1,1,0,1,JS,3,PRO,3
John,Wansbrough,1,1,0,1,JS,2,JQR,2
Steven,Ward,1,1,0,0,RS,5,JAAR,3
Eric,Ward,2,1,0,1,JS,5,AJSR,3
Alvia,Wardlaw,2,0,0,1,RS,5,JAAR,3
Rudolp,Ware,1,1,0,1,RS,5,JAAR,3
Stephen,Warner,1,1,0,0,RS,1,JAAR,3
Michael,Warner,1,1,0,1,JS,5,JSS,3
Henry,Warren,1,1,0,1,RS,3,JAAR,3
David,Warren Sabean,1,1,0,0,JS,1,JQR,3
Maya,Warrier,1,0,0,0,RS,5,JAAR,3
Maya,Warrier,3,0,0,0,RS,5,JAAR,3
Mira,Wasserman,1,0,0,0,JS,4,AJSR,1
Abraham,Wasserstein,1,1,0,1,JS,4,JQR,1
David,Wasserstein,1,1,0,1,JS,4,JQR,1
Steven,Wasserstorm,1,1,0,1,JS,2,JQR,2
Danuta,Waszczuk-Kamieniecka,3,0,0,1,JS,1,JSS,3
Clare,Watkins,1,0,0,0,RS,1,JAAR,3
Francis,Watson,2,1,0,1,JS,4,JQR,1
Tim,Watson,1,1,0,0,JS,3,PRO,3
Alan,Watt,1,1,0,1,RS,5,JAAR,3
Carey,Watt,2,1,0,0,RS,5,JAAR,3
Fraser,Watts,1,1,0,1,RS,5,JAAR,3
Dov,Waxman,1,1,0,1,JS,1,MJ,3
Chaim,Waxman,1,1,0,1,JS,1,JSS,3
Alex,Wayman,1,1,0,1,RS,2,JAAR,1
Daniel,Weary,1,1,0,0,JS,3,PRO,3
C Travis,Webb,0,1,1,1,RS,5,JAAR,3
Samuel,Weber,1,1,0,0,RS,5,JAAR,3
Donald,Weber,1,1,0,1,JS,3,PRO,3
Donald,Weber,1,1,0,0,JS,3,PRO,3
Joseph,Webster,2,1,0,0,RS,5,JAAR,3
Michael,Wechsler,1,1,0,1,JS,2,JQR,2
Alexande,Weheliye,2,1,0,0,RS,1,JAAR,3
Gerard,Weil,1,1,0,0,JS,1,JSS,3
Zohar,Weiman-Kelman,2,1,1,0,JS,3,PRO,3
Moshe,Weinfeld,1,1,0,1,JS,2,MJ,3
Shmuel,Weingarten,6,1,0,1,JS,1,MJ,3
Max,Weinreich,1,1,0,0,JS,3,JQR,3
Gabriel,Weinreich,2,1,0,1,JS,1,JQR,3
Uriel,Weinreich,1,1,0,0,JS,3,PRO,3
Bernhard,Weinryb,1,1,0,1,JS,1,JSS,3
Roni,Weinstein,4,1,0,0,JS,1,JQR,3
Neil,Weinstock Netanel,3,1,0,0,JS,1,JSS,3
Blanche,Weisen Cook,2,0,0,1,JS,1,MJ,3
Judith,Weisenfeld,5,0,0,0,RS,5,JAAR,3
Kalman,Weiser,3,1,1,1,JS,1,JQR,3
Bernard,Weiss,1,1,0,1,JS,2,JQR,2
Joseph,Weiss,1,1,0,1,JS,2,MJ,3
Zeev,Weiss,4,1,0,1,JS,4,AJSR,1
Bari,Weiss,1,0,0,1,JS,5,AJSR,3
Avi,Weiss,1,1,0,1,JS,1,JSS,3
Avraham,Weiss,1,1,0,1,JS,1,JSS,3
David,Weiss Halivni,1,1,0,1,JS,2,JQR,2
Annette,Weissenrieder,1,0,0,1,JS,4,AJSR,1
Florian,Weisser,2,1,0,0,RS,1,JAAR,3
Michael,Weissmandel,1,1,0,1,JS,1,MJ,3
Lenore,Weitsman,2,0,0,0,JS,1,JSS,3
Yechiam,Weitz,1,1,0,0,JS,3,PRO,3
Eric,Weitz,1,1,0,0,JS,1,JSS,3
Steve,Weitzman,1,1,0,0,RS,1,JAAR,3
Steven,Weitzman,1,1,0,1,JS,4,AJSR,1
Steven,Weitzman,0,1,1,1,JS,3,PRO,3
Claude,Welch,7,1,0,0,RS,1,JAAR,3
Meira,Welk-Maarek,1,0,0,1,JS,1,JSS,3
Robert,Weller,1,1,0,0,RS,5,JAAR,3
Robert,Weller,1,1,0,1,RS,5,JAAR,3
Robert,Weltsch,2,1,0,0,JS,1,JSS,3
Beth,Wenger,1,0,0,1,JS,1,MJ,3
Beth,Wenger,1,0,0,0,JS,1,AJSR,3
Beth,Wenger,2,0,0,1,JS,1,JSS,3
Richard,Wentz,1,1,0,0,RS,1,JAAR,3
Annette,Werberger,1,0,0,0,JS,3,JSS,3
Salomo,Werbluner,1,1,0,1,JS,4,AJSR,2
Pnina,Werbner,1,0,0,0,RS,5,JAAR,3
Pnina,Werbner,1,0,0,1,JS,3,PRO,3
Uta,Werner,1,0,0,0,JS,3,PRO,3
Shmuel,Werses,2,1,0,0,JS,3,JQR,3
Shmuel,Werses,1,1,0,1,JS,2,MJ,3
Yehudit,Wertheimer,4,0,0,0,JS,3,JQR,3
Jack,Wertheimer,1,1,0,0,JS,1,AJSR,3
Jack,Wertheimer,1,1,0,1,JS,1,JSS,3
Harry,West,1,1,0,1,RS,5,JAAR,3
Jan,Westerhoff,19,1,0,1,RS,2,JAAR,1
Michael,Wex,1,1,0,1,JS,3,PRO,3
Michael,Wex,1,1,0,0,JS,3,PRO,3
Laura,Wexler,2,0,0,1,RS,5,JAAR,3
Paul,Wexler,1,1,0,0,JS,1,JSS,3
Joachim,Whaley,1,1,0,0,JS,1,JQR,3
Paul,Wheatley,1,1,0,0,RS,5,JAAR,3
Marjorie,Wheeler-Barclay,1,0,0,1,RS,1,JAAR,3
Sherry,Whetstone,1,0,0,1,JS,4,AJSR,1
Sidnie Ann,White,1,0,0,0,JS,4,JQR,1
Sidnie,White Crawford,5,0,0,1,JS,4,JQR,1
Albert,White Hat ,1,1,0,1,RS,5,JAAR,3
Stephen,Whitfield,2,1,1,1,JS,1,MJ,3
Stephen,Whitfield,1,1,0,0,JS,1,MJ,3
Tim,Whitmarsh,1,1,0,1,JS,4,AJSR,1
Donald,Wiebe,3,1,0,1,RS,5,JAAR,3
Gerard,Wiegers,1,1,0,0,JS,1,JQR,3
Anna,Wierbicka,1,0,0,0,JS,3,PRO,3
Christian,Wiese,4,1,0,1,RS,2,JAAR,3
Christian,Wiese,1,1,0,0,JS,1,JQR,3
Christian,Wiese,1,1,0,1,JS,2,MJ,3
Christian,Wiese,1,1,0,1,JS,1,JSS,3
Elie,Wiesel,1,1,0,1,JS,5,AJSR,3
Elie,Wiesel,1,1,0,0,JS,5,AJSR,3
Elie,Wiesel,1,1,0,1,JS,3,PRO,3
Merrey,Wiesner-Hanks,1,0,0,0,JS,1,JQR,3
Kathrin,Wildner,2,0,0,0,RS,5,JAAR,3
Mordechai,Wilensky,2,1,0,1,JS,2,JQR,2
Mordechai,Wilensky,4,1,0,1,JS,2,MJ,3
David,Wiles,1,1,0,0,JS,1,JSS,3
Matthew,Wilhelm-Solomon,1,1,0,0,RS,5,JAAR,3
Carste,Wilke,1,1,0,0,JS,1,JQR,3
Carsten,Wilke,1,1,0,1,JS,2,JQR,3
Carsten,Wilke,1,1,0,1,JS,1,JSS,3
John,Wilkinson,1,1,0,1,JS,4,AJSR,1
Edouard,Will,1,1,0,1,JS,4,JQR,1
David ,Willensky,1,1,0,1,JS,1,JSS,3
Delores,Williams,1,0,0,0,RS,1,JAAR,3
Raymond,Williams,1,1,0,0,RS,1,JAAR,3
Rowan,Williams,1,1,1,0,RS,2,JAAR,3
Paul,Williams,3,1,0,1,RS,3,JAAR,3
Raymond,Williams,1,1,0,0,RS,5,JAAR,3
Alison,Williams,2,0,0,0,JS,3,JQR,3
Linda,Williams,3,0,0,1,JS,1,JQR,3
Ronald,Williams,3,1,0,0,JS,3,JQR,3
David,Williams ,3,1,0,1,JS,4,JQR,1
Timothy,Williamson,1,1,0,1,RS,5,JAAR,3
Callie,Williamson,1,0,0,0,JS,4,JQR,1
Mordechai,Willig,1,1,0,0,JS,5,AJSR,3
Stacy Meryl,Willis,2,0,0,1,JS,3,JSS,3
Lawrence,Wills,3,1,0,1,JS,4,JQR,1
Lawrence,Wills,1,1,0,1,JS,4,PRO,1
John,Wilson,1,1,0,0,RS,1,JAAR,3
Charles Reagan,Wilson,1,1,0,1,RS,5,JAAR,3
John,Wilson,1,1,0,1,RS,5,JAAR,3
Andrew,Wilson,2,1,0,1,JS,4,JQR,1
Nigel,Wilson,2,1,0,1,JS,4,JQR,1
Samuel,Wilson,1,1,0,1,JS,1,JQR,3
Walter,Wilson,1,1,0,1,JS,4,JQR,1
Vincent,Wimbush,3,1,0,1,RS,5,JAAR,3
Vincent,Wimbush,3,1,0,1,RS,5,JAAR,3
Barry,Wimpfheimer,1,1,0,1,JS,4,AJSR,1
Barry,Wimpfheimer,1,1,0,0,JS,5,AJSR,3
Howard,Winant,1,1,0,0,RS,1,JAAR,3
Howard,Winant,1,1,0,0,RS,1,JAAR,3
John,Winkler,1,1,0,0,JS,4,PRO,1
Hana,Wirth-Nesher,2,0,0,1,JS,3,PRO,3
Hana,Wirth-Nesher,1,0,0,1,JS,3,PRO,3
Michael,Wise,7,1,0,1,JS,4,JQR,1
Michael,Wise,1,1,0,1,JS,4,JQR,1
Ruth,Wisse,1,0,0,1,JS,1,MJ,3
Ruth,Wisse,4,1,0,0,JS,3,PRO,3
Ruth,Wisse,1,0,0,1,JS,3,PRO,3
Ruth,Wisse,5,1,0,0,JS,3,PRO,3
Ruth,Wisse,1,0,0,0,JS,3,PRO,3
Ruth,Wisse,2,0,0,1,JS,3,JSS,3
Robert,Wistrich,2,1,0,1,JS,2,JQR,3
Robert,Wistrich,1,1,0,1,JS,5,AJSR,3
Balicka,Witakowska,1,0,0,1,JS,4,AJSR,1
Katian,Witchger,1,0,0,0,RS,5,JAAR,3
Ludwig,Wittgenstein,1,1,0,1,RS,2,JAAR,3
Ludwig,Wittgenstein,1,1,0,1,JS,4,AJSR,1
